temp_c,condition,wind_kph,pressure_mb,humidity,feelslike_c,windchill_c,heatindex_c,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,state,city
24.1,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",9.0,1011.0,92.0,26.6,24.1,26.6,0.0,3.0,0.0,0.0,10.0,6.0,7.5,12.1,Uttar Pradesh,Kanpur
24.4,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",8.6,1010.0,91.0,26.9,24.4,26.9,0.0,21.0,0.0,0.0,10.0,6.0,7.0,11.3,Uttar Pradesh,Kanpur
24.7,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",8.3,1010.0,90.0,27.3,24.7,27.3,0.0,0.0,0.0,0.0,10.0,6.0,6.5,10.4,Uttar Pradesh,Kanpur
24.9,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",9.2,1009.0,89.0,27.5,24.9,27.5,0.0,21.0,0.0,0.0,10.0,6.0,7.2,11.6,Uttar Pradesh,Kanpur
25.0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",10.2,1009.0,87.0,27.6,25.0,27.6,0.0,3.0,0.0,0.0,10.0,6.0,8.0,12.8,Uttar Pradesh,Kanpur
25.2,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",11.2,1008.0,86.0,27.8,25.2,27.8,0.0,0.0,0.0,0.0,10.0,6.0,8.7,14.0,Uttar Pradesh,Kanpur
24.9,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",10.0,1008.0,88.0,27.5,24.9,27.5,0.0,3.0,0.0,0.0,10.0,6.0,8.0,12.8,Uttar Pradesh,Kanpur
24.6,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",8.8,1009.0,90.0,27.2,24.6,27.2,0.0,2.0,0.0,0.0,10.0,6.0,7.2,11.6,Uttar Pradesh,Kanpur
24.3,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",7.6,1009.0,92.0,26.9,24.3,26.9,0.0,0.0,0.0,0.0,10.0,6.0,6.5,10.4,Uttar Pradesh,Kanpur
24.0,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",7.6,1010.0,93.0,26.5,24.0,26.5,0.0,2.0,0.0,0.0,10.0,6.0,6.8,10.9,Uttar Pradesh,Kanpur
23.6,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",7.6,1010.0,93.0,26.1,23.6,26.1,0.0,1.0,0.0,0.0,10.0,6.0,7.1,11.4,Uttar Pradesh,Kanpur
23.3,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",7.6,1010.0,94.0,25.7,23.3,25.7,0.0,0.0,0.0,0.0,10.0,6.0,7.4,11.9,Uttar Pradesh,Kanpur
23.4,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",7.1,1010.0,92.0,25.7,23.4,25.7,0.0,1.0,0.0,0.0,10.0,6.0,7.2,11.5,Uttar Pradesh,Kanpur
23.4,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",6.6,1010.0,89.0,25.6,23.4,25.6,0.0,0.0,0.0,0.0,10.0,6.0,6.9,11.2,Uttar Pradesh,Kanpur
23.2,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",5.4,1010.0,91.0,25.5,23.2,25.5,0.0,0.0,0.0,0.0,10.0,6.0,5.6,9.0,Uttar Pradesh,Lucknow
23.2,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",4.6,1010.0,91.0,25.5,23.2,25.5,0.0,1.0,0.0,0.0,10.0,6.0,4.7,7.6,Uttar Pradesh,Lucknow
23.2,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",3.7,1010.0,91.0,25.5,23.2,25.5,0.0,1.0,0.0,0.0,10.0,6.0,3.8,6.1,Uttar Pradesh,Lucknow
23.2,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",2.9,1009.0,91.0,25.5,23.2,25.5,0.0,0.0,0.0,0.0,10.0,6.0,2.9,4.7,Uttar Pradesh,Lucknow
23.2,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",2.8,1010.0,91.0,25.5,23.2,25.5,0.0,1.0,0.0,0.0,10.0,6.0,2.8,4.4,Uttar Pradesh,Lucknow
23.2,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",2.6,1010.0,91.0,25.5,23.2,25.5,0.0,1.0,0.0,0.0,10.0,6.0,2.6,4.2,Uttar Pradesh,Lucknow
23.2,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",2.5,1010.0,91.0,25.5,23.2,25.5,0.0,0.0,0.0,0.0,10.0,6.0,2.5,4.0,Uttar Pradesh,Lucknow
24.5,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",4.2,1011.0,84.0,26.8,24.5,26.8,0.0,1.0,0.0,0.0,10.0,6.0,3.4,5.5,Uttar Pradesh,Lucknow
25.8,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.9,1011.0,77.0,28.1,25.8,28.1,0.0,0.0,0.0,0.0,10.0,6.0,4.4,7.1,Uttar Pradesh,Lucknow
27.1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.6,1012.0,70.0,29.4,27.1,29.4,0.0,0.0,0.0,0.0,10.0,6.0,5.4,8.6,Uttar Pradesh,Lucknow
29.3,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.3,1011.0,63.0,32.3,29.3,32.3,0.0,0.0,0.0,0.0,10.0,6.0,5.9,9.5,Uttar Pradesh,Lucknow
31.6,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",9.0,1010.0,56.0,35.3,31.6,35.3,0.0,0.0,0.0,0.0,10.0,6.0,6.4,10.3,Uttar Pradesh,Lucknow
33.8,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",9.7,1009.0,49.0,38.2,33.8,38.2,0.0,0.0,0.0,0.0,10.0,6.0,6.9,11.2,Uttar Pradesh,Lucknow
33.9,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",10.9,1008.0,48.0,38.0,33.9,38.0,0.0,0.0,0.0,0.0,10.0,6.0,7.8,12.6,Uttar Pradesh,Lucknow
34.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",12.1,1008.0,46.0,37.8,34.0,37.8,0.0,0.0,0.0,0.0,10.0,6.0,8.7,14.0,Uttar Pradesh,Lucknow
34.1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",13.3,1007.0,45.0,37.6,34.1,37.6,0.0,0.0,0.0,0.0,10.0,6.0,9.6,15.5,Uttar Pradesh,Lucknow
32.2,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",12.0,1007.0,49.0,35.0,32.2,35.0,0.0,0.0,0.0,0.0,10.0,6.0,9.7,15.6,Uttar Pradesh,Lucknow
30.3,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",10.7,1008.0,53.0,32.5,30.3,32.5,0.0,0.0,0.0,0.0,10.0,6.0,9.8,15.7,Uttar Pradesh,Lucknow
28.4,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",9.4,1008.0,57.0,29.9,28.4,29.9,0.0,0.0,0.0,0.0,10.0,6.0,9.8,15.8,Uttar Pradesh,Lucknow
27.4,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",8.3,1008.0,57.0,28.8,27.4,28.8,0.0,0.0,0.0,0.0,10.0,6.0,9.2,14.9,Uttar Pradesh,Lucknow
26.5,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",7.2,1009.0,58.0,27.7,26.5,27.7,0.0,0.0,0.0,0.0,10.0,6.0,8.6,13.9,Uttar Pradesh,Lucknow
25.5,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",6.1,1009.0,59.0,26.6,25.5,26.6,0.0,0.0,0.0,0.0,10.0,6.0,8.1,13.0,Uttar Pradesh,Lucknow
24.5,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",7.4,1009.0,57.0,25.9,24.5,25.9,0.0,0.0,0.0,0.0,10.0,6.0,9.8,15.7,Uttar Pradesh,Lucknow
23.4,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",8.8,1009.0,55.0,25.3,23.4,25.3,0.0,0.0,0.0,0.0,10.0,6.0,11.5,18.5,Uttar Pradesh,Lucknow
26.8,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.2,1010.0,38.0,26.6,26.8,26.6,0.0,0.0,0.0,0.0,10.0,6.0,3.6,5.8,Uttar Pradesh,Noida
26.5,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.0,1010.0,38.0,26.4,26.5,26.4,0.0,0.0,0.0,0.0,10.0,6.0,4.4,7.1,Uttar Pradesh,Noida
26.2,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.7,1009.0,38.0,26.1,26.2,26.1,0.0,0.0,0.0,0.0,10.0,6.0,5.2,8.4,Uttar Pradesh,Noida
25.9,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.4,1009.0,38.0,25.9,25.9,25.9,0.0,0.0,0.0,0.0,10.0,6.0,6.0,9.7,Uttar Pradesh,Noida
25.7,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.6,1010.0,38.0,25.7,25.7,25.7,0.0,0.0,0.0,0.0,10.0,6.0,6.3,10.2,Uttar Pradesh,Noida
25.4,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.9,1010.0,37.0,25.5,25.4,25.5,0.0,0.0,0.0,0.0,10.0,6.0,6.6,10.7,Uttar Pradesh,Noida
25.2,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",6.1,1010.0,37.0,25.3,25.2,25.3,0.0,0.0,0.0,0.0,10.0,6.0,6.9,11.2,Uttar Pradesh,Noida
26.5,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",6.7,1011.0,34.0,26.1,26.5,26.1,0.0,0.0,0.0,0.0,10.0,6.0,6.5,10.4,Uttar Pradesh,Noida
27.7,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.3,1011.0,31.0,27.0,27.7,27.0,0.0,0.0,0.0,0.0,10.0,6.0,6.0,9.7,Uttar Pradesh,Noida
29.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.9,1012.0,29.0,27.8,29.0,27.8,0.0,0.0,0.0,0.0,10.0,6.0,5.6,9.0,Uttar Pradesh,Noida
31.3,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",8.8,1011.0,26.0,30.0,31.3,30.0,0.0,0.0,0.0,0.0,10.0,6.0,6.2,10.0,Uttar Pradesh,Noida
33.5,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",9.6,1010.0,23.0,32.1,33.5,32.1,0.0,0.0,0.0,0.0,10.0,6.0,6.8,10.9,Uttar Pradesh,Noida
35.8,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",10.4,1009.0,21.0,34.3,35.8,34.3,0.0,0.0,0.0,0.0,10.0,6.0,7.4,11.9,Uttar Pradesh,Noida
36.2,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",11.5,1009.0,20.0,34.7,36.2,34.7,0.0,0.0,0.0,0.0,10.0,6.0,8.2,13.2,Uttar Pradesh,Noida
36.5,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",12.6,1008.0,19.0,35.2,36.5,35.2,0.0,0.0,0.0,0.0,10.0,6.0,9.0,14.5,Uttar Pradesh,Noida
36.9,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",13.7,1007.0,19.0,35.6,36.9,35.6,0.0,0.0,0.0,0.0,10.0,6.0,9.8,15.8,Uttar Pradesh,Noida
35.5,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",11.5,1007.0,20.0,34.1,35.5,34.1,0.0,0.0,0.0,0.0,10.0,6.0,8.4,13.6,Uttar Pradesh,Noida
34.1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",9.4,1007.0,22.0,32.5,34.1,32.5,0.0,0.0,0.0,0.0,10.0,6.0,7.0,11.3,Uttar Pradesh,Noida
32.7,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",7.2,1008.0,23.0,31.0,32.7,31.0,0.0,0.0,0.0,0.0,10.0,6.0,5.6,9.0,Uttar Pradesh,Noida
31.5,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",7.3,1008.0,24.0,29.8,31.5,29.8,0.0,0.0,0.0,0.0,10.0,6.0,6.7,10.8,Uttar Pradesh,Noida
30.4,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",7.4,1008.0,24.0,28.7,30.4,28.7,0.0,0.0,0.0,0.0,10.0,6.0,7.8,12.6,Uttar Pradesh,Noida
29.2,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",7.6,1009.0,24.0,27.5,29.2,27.5,0.0,0.0,0.0,0.0,10.0,6.0,8.9,14.4,Uttar Pradesh,Noida
28.3,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",8.0,1009.0,25.0,26.8,28.3,26.8,0.0,0.0,0.0,0.0,10.0,6.0,9.7,15.6,Uttar Pradesh,Noida
27.5,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",8.5,1008.0,26.0,26.2,27.5,26.2,0.0,0.0,0.0,0.0,10.0,6.0,10.4,16.8,Uttar Pradesh,Noida
22.9,"{'text': 'Mist', 'icon': '//cdn.weatherapi.com/weather/64x64/night/143.png', 'code': 1030}",3.2,1010.0,97.0,25.4,22.9,25.4,0.0,0.0,0.0,0.0,2.0,1.0,3.4,5.4,Uttar Pradesh,Varanasi
22.8,"{'text': 'Mist', 'icon': '//cdn.weatherapi.com/weather/64x64/night/143.png', 'code': 1030}",4.1,1009.0,97.0,25.3,22.8,25.3,0.0,10.0,0.0,0.0,1.3,0.0,4.3,6.8,Uttar Pradesh,Varanasi
22.6,"{'text': 'Fog', 'icon': '//cdn.weatherapi.com/weather/64x64/night/248.png', 'code': 1135}",4.9,1009.0,97.0,25.1,22.6,25.1,0.0,45.0,0.0,0.0,0.7,0.0,5.1,8.3,Uttar Pradesh,Varanasi
22.5,"{'text': 'Fog', 'icon': '//cdn.weatherapi.com/weather/64x64/night/248.png', 'code': 1135}",5.8,1009.0,98.0,25.0,22.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.7,Uttar Pradesh,Varanasi
22.6,"{'text': 'Fog', 'icon': '//cdn.weatherapi.com/weather/64x64/night/248.png', 'code': 1135}",6.1,1009.0,98.0,25.1,22.6,25.1,0.0,45.0,0.0,0.0,0.0,0.0,6.2,10.0,Uttar Pradesh,Varanasi
22.6,"{'text': 'Fog', 'icon': '//cdn.weatherapi.com/weather/64x64/night/248.png', 'code': 1135}",6.5,1010.0,98.0,25.1,22.6,25.1,0.0,45.0,0.0,0.0,0.0,0.0,6.3,10.2,Uttar Pradesh,Varanasi
22.7,"{'text': 'Fog', 'icon': '//cdn.weatherapi.com/weather/64x64/day/248.png', 'code': 1135}",6.8,1011.0,98.0,25.2,22.7,25.2,0.0,0.0,0.0,0.0,0.0,0.0,6.5,10.4,Uttar Pradesh,Varanasi
24.0,"{'text': 'Fog', 'icon': '//cdn.weatherapi.com/weather/64x64/day/248.png', 'code': 1135}",7.8,1011.0,92.0,26.7,24.0,26.7,0.0,45.0,0.0,0.0,3.3,2.0,6.6,10.7,Uttar Pradesh,Varanasi
25.4,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",8.8,1011.0,86.0,28.2,25.4,28.2,0.0,3.0,0.0,0.0,6.7,4.0,6.8,10.9,Uttar Pradesh,Varanasi
26.7,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",9.7,1012.0,80.0,29.7,26.7,29.7,0.0,0.0,0.0,0.0,10.0,6.0,6.9,11.2,Uttar Pradesh,Varanasi
27.8,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",10.2,1011.0,75.0,31.2,27.8,31.2,0.0,3.0,0.0,0.0,10.0,6.0,7.3,11.8,Uttar Pradesh,Varanasi
28.9,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",10.7,1010.0,71.0,32.7,28.9,32.7,0.0,1.0,0.0,0.0,10.0,6.0,7.7,12.4,Uttar Pradesh,Varanasi
30.0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",11.2,1009.0,66.0,34.2,30.0,34.2,0.0,0.0,0.0,0.0,10.0,6.0,8.1,13.0,Uttar Pradesh,Varanasi
30.3,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",10.9,1008.0,64.0,34.5,30.3,34.5,0.0,1.0,0.0,0.0,10.0,6.0,7.8,12.6,Uttar Pradesh,Varanasi
30.7,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",10.7,1008.0,63.0,34.9,30.7,34.9,0.0,0.0,0.0,0.0,10.0,6.0,7.6,12.2,Uttar Pradesh,Varanasi
31.0,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",10.4,1007.0,61.0,35.2,31.0,35.2,0.0,0.0,0.0,0.0,10.0,6.0,7.4,11.9,Uttar Pradesh,Varanasi
29.3,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",10.0,1007.0,66.0,32.8,29.3,32.8,0.0,0.0,0.0,0.0,10.0,6.0,8.6,13.9,Uttar Pradesh,Varanasi
27.6,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",9.5,1008.0,71.0,30.4,27.6,30.4,0.0,1.0,0.0,0.0,10.0,6.0,9.9,16.0,Uttar Pradesh,Varanasi
25.9,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",9.0,1008.0,76.0,28.0,25.9,28.0,0.0,0.0,0.0,0.0,10.0,6.0,11.2,18.0,Uttar Pradesh,Varanasi
25.8,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",8.0,1009.0,75.0,27.8,25.8,27.8,0.0,1.0,0.0,0.0,10.0,6.0,9.8,15.8,Uttar Pradesh,Varanasi
25.7,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",7.1,1009.0,75.0,27.7,25.7,27.7,0.0,1.0,0.0,0.0,10.0,6.0,8.5,13.7,Uttar Pradesh,Varanasi
25.6,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",6.1,1009.0,74.0,27.5,25.6,27.5,0.0,0.0,0.0,0.0,10.0,6.0,7.2,11.5,Uttar Pradesh,Varanasi
24.2,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",8.0,1009.0,71.0,26.5,24.2,26.5,0.0,1.0,0.0,0.0,10.0,6.0,9.9,16.0,Uttar Pradesh,Varanasi
22.9,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",10.0,1009.0,68.0,25.5,22.9,25.5,0.0,0.0,0.0,0.0,10.0,6.0,12.7,20.4,Uttar Pradesh,Varanasi
22.9,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",6.5,1010.0,94.0,25.2,22.9,25.2,0.0,0.0,0.0,0.0,10.0,6.0,6.7,10.8,Uttar Pradesh,Allahabad
22.8,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",5.5,1010.0,94.0,25.1,22.8,25.1,0.0,1.0,0.0,0.0,10.0,6.0,5.7,9.2,Uttar Pradesh,Allahabad
22.6,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",4.6,1009.0,94.0,25.0,22.6,25.0,0.0,1.0,0.0,0.0,10.0,6.0,4.8,7.7,Uttar Pradesh,Allahabad
22.5,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",3.6,1009.0,94.0,24.9,22.5,24.9,0.0,0.0,0.0,0.0,10.0,6.0,3.8,6.1,Uttar Pradesh,Allahabad
22.5,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",4.3,1010.0,94.0,24.9,22.5,24.9,0.0,1.0,0.0,0.0,10.0,6.0,4.5,7.2,Uttar Pradesh,Allahabad
22.4,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",5.0,1010.0,94.0,24.8,22.4,24.8,0.0,1.0,0.0,0.0,10.0,6.0,5.1,8.3,Uttar Pradesh,Allahabad
22.4,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",5.8,1011.0,94.0,24.8,22.4,24.8,0.0,0.0,0.0,0.0,10.0,6.0,5.8,9.4,Uttar Pradesh,Allahabad
24.0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",7.6,1011.0,86.0,26.5,24.0,26.5,0.0,1.0,0.0,0.0,10.0,6.0,6.6,10.6,Uttar Pradesh,Allahabad
25.7,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",9.4,1012.0,78.0,28.1,25.7,28.1,0.0,1.0,0.0,0.0,10.0,6.0,7.3,11.8,Uttar Pradesh,Allahabad
27.3,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",11.2,1012.0,71.0,29.8,27.3,29.8,0.0,0.0,0.0,0.0,10.0,6.0,8.1,13.0,Uttar Pradesh,Allahabad
28.8,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",11.9,1011.0,65.0,31.5,28.8,31.5,0.0,1.0,0.0,0.0,10.0,6.0,8.6,13.8,Uttar Pradesh,Allahabad
30.2,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",12.6,1010.0,58.0,33.1,30.2,33.1,0.0,1.0,0.0,0.0,10.0,6.0,9.1,14.6,Uttar Pradesh,Allahabad
31.7,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",13.3,1009.0,52.0,34.8,31.7,34.8,0.0,0.0,0.0,0.0,10.0,6.0,9.6,15.5,Uttar Pradesh,Allahabad
31.7,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",13.2,1009.0,51.0,34.4,31.7,34.4,0.0,1.0,0.0,0.0,10.0,6.0,9.5,15.4,Uttar Pradesh,Allahabad
31.7,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",13.1,1008.0,49.0,34.1,31.7,34.1,0.0,1.0,0.0,0.0,10.0,6.0,9.5,15.2,Uttar Pradesh,Allahabad
31.7,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",13.0,1007.0,47.0,33.7,31.7,33.7,0.0,0.0,0.0,0.0,10.0,6.0,9.4,15.1,Uttar Pradesh,Allahabad
30.4,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",12.4,1008.0,49.0,32.1,30.4,32.1,0.0,1.0,0.0,0.0,10.0,6.0,10.7,17.2,Uttar Pradesh,Allahabad
29.1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",11.8,1008.0,51.0,30.4,29.1,30.4,0.0,0.0,0.0,0.0,10.0,6.0,11.9,19.2,Uttar Pradesh,Allahabad
27.8,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",11.2,1008.0,53.0,28.8,27.8,28.8,0.0,0.0,0.0,0.0,10.0,6.0,13.2,21.2,Uttar Pradesh,Allahabad
27.1,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",10.4,1009.0,54.0,28.1,27.1,28.1,0.0,0.0,0.0,0.0,10.0,6.0,12.7,20.4,Uttar Pradesh,Allahabad
